ID,Subtype,GPSC,ST,Country,Affiliation,Latitude,Longitude
ERR2090185,19A-I,651,12900,INDIA,Monocle,20,77
ERR2090206,19A-I,307,14544,INDIA,Monocle,20,77
ERR2090159,19A-I,10,14489,INDIA,Monocle,20,77
ERR2090104,19A-I,10,5034,INDIA,Monocle,20,77
ERR3227727,19A,1,320,INDIA,Monocle,20,77
ERR2090188,19A,1,320,INDIA,Monocle,20,77
ERR2090195,19A,1,320,INDIA,Monocle,20,77
ERR2090209,19A,1,320,INDIA,Monocle,20,77
ERR2090214,19A-I,307,14543,INDIA,Monocle,20,77
ERR2090221,19A-I,307,14543,INDIA,Monocle,20,77
ERR2090243,19A,1,320,INDIA,Monocle,20,77
ERR2090133,19A-I,84,12488,INDIA,Monocle,20,77
ERR1756484,19A-I,10,12474,INDIA,Monocle,20,77
ERR1756489,19A-I,10,12474,INDIA,Monocle,20,77
ERR2680554,19A,798,4927,CAMBODIA,Monocle,13.33333,103.83333
ERR2680655,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680659,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680667,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680707,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680718,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680721,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680728,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680737,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680802,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680826,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680846,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680855,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680865,19A,23,95,CAMBODIA,Monocle,13.33333,103.83333
ERR2680878,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680884,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680895,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680898,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680904,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680906,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680943,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680946,19A-I,10,230,CAMBODIA,Monocle,13.33333,103.83333
ERR2680952,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680595,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680990,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680999,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681002,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680598,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681058,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681062,19A-II,10,230,CAMBODIA,Monocle,13.33333,103.83333
ERR2680603,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681066,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681083,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681084,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681103,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680607,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681143,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681153,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680613,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681177,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681212,19A,1,15971,CAMBODIA,Monocle,13.33333,103.83333
ERR2681222,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681227,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681229,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681240,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681260,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681268,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680623,19A,1,16005,CAMBODIA,Monocle,13.33333,103.83333
ERR2681272,19A,1,16008,CAMBODIA,Monocle,13.33333,103.83333
ERR2681273,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681284,19A,1,2267,CAMBODIA,Monocle,13.33333,103.83333
ERR2681307,19A,1,15971,CAMBODIA,Monocle,13.33333,103.83333
ERR2681333,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681348,19A,1,16023,CAMBODIA,Monocle,13.33333,103.83333
ERR2681353,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681366,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681369,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680633,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2681384,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680921,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680927,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2612118,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2667423,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2667426,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2667440,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2667441,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2667442,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2667476,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2667478,19A,1,16108,CAMBODIA,Monocle,13.33333,103.83333
ERR2667480,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2680649,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2667494,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR2667507,19A,1,320,CAMBODIA,Monocle,13.33333,103.83333
ERR1202407,19A-I,525,12345,MALAWI,Monocle,-13.5,34
ERR1288837,19A,53,847,MALAWI,Monocle,-13.5,34
ERR870023,19A-I,21,10896,MALAWI,Monocle,-13.5,34
ERR1288846,19A-I,21,10896,MALAWI,Monocle,-13.5,34
ERR1288877,19A-I,21,10896,MALAWI,Monocle,-13.5,34
ERR1288813,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR870000,19A,53,847,MALAWI,Monocle,-13.5,34
ERR869836,19A,65,2053,MALAWI,Monocle,-13.5,34
ERR869930,19A,53,847,MALAWI,Monocle,-13.5,34
ERR862537,19A,53,847,MALAWI,Monocle,-13.5,34
ERR869936,19A,53,847,MALAWI,Monocle,-13.5,34
ERR869968,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR869837,19A,53,847,MALAWI,Monocle,-13.5,34
ERR862429,19A,53,847,MALAWI,Monocle,-13.5,34
ERR1202208,19A,53,847,MALAWI,Monocle,-13.5,34
ERR862350,19A,53,847,MALAWI,Monocle,-13.5,34
ERR1202246,19A,53,5262,MALAWI,Monocle,-13.5,34
ERR869943,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR1288913,19A-I,238,11679,MALAWI,Monocle,-13.5,34
ERR1202384,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR1202173,19A,53,847,MALAWI,Monocle,-13.5,34
ERR1202182,19A,53,847,MALAWI,Monocle,-13.5,34
ERR1202117,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR1202120,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR1202125,19A-I,17,12154,MALAWI,Monocle,-13.5,34
ERR1202447,19A-I,17,2062,MALAWI,Monocle,-13.5,34
ERR1202442,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR1202460,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR774631,19A,460,10877,MALAWI,Monocle,-13.5,34
ERR1288920,19A-I,22,12324,MALAWI,Monocle,-13.5,34
ERR1202307,19A-I,17,9457,MALAWI,Monocle,-13.5,34
ERR1202248,19A-I,5,11715,MALAWI,Monocle,-13.5,34
ERR1288902,19A-I,5,11715,MALAWI,Monocle,-13.5,34
ERR1202324,19A,53,847,MALAWI,Monocle,-13.5,34
ERR956292,19A-II,,199,MALAYSIA,Monocle,2.720558026,113.2651516
ERR2089788,19A,53,16147,NIGERIA,Monocle,11.5,8.5
ERR2089618,19A,53,16147,NIGERIA,Monocle,11.5,8.5
ERR2089631,19A-I,10,2013,NIGERIA,Monocle,11.5,8.5
ERR2090488,19A-I,10,9108,NIGERIA,Monocle,11.5,8.5
ERR2090503,19A-I,10,2013,NIGERIA,Monocle,11.5,8.5
ERR2090468,19A-I,10,5567,NIGERIA,Monocle,11.5,8.5
ERR3303441,19A,1,1451,NEPAL,Monocle,27.71667,85.36667
ERR3270712,19A-I,84,12488,NEPAL,Monocle,27.71667,85.36667
ERR3270709,19A-I,84,12888,NEPAL,Monocle,27.71667,85.36667
ERR3270778,19A-I,5,2464,NEPAL,Monocle,27.71667,85.36667
ERR3303184,19A-I,10,,NEPAL,Monocle,27.71667,85.36667
ERR3303220,19A-I,84,12888,NEPAL,Monocle,27.71667,85.36667
ERR3303147,19A-I,84,12888,NEPAL,Monocle,27.71667,85.36667
ERR3303213,19A-I,84,12888,NEPAL,Monocle,27.71667,85.36667
ERR3303245,19A-I,84,12888,NEPAL,Monocle,27.71667,85.36667
ERR3303217,19A-I,307,7670,NEPAL,Monocle,27.71667,85.36667
ERR3303376,19A-I,84,12888,NEPAL,Monocle,27.71667,85.36667
ERR3303318,19A-I,84,12888,NEPAL,Monocle,27.71667,85.36667
ERR3303194,19A-I,5,2464,NEPAL,Monocle,27.71667,85.36667
ERR3303263,19A-I,10,5034,NEPAL,Monocle,27.71667,85.36667
ERR3303334,19A,1,1451,NEPAL,Monocle,27.71667,85.36667
ERR3270780,19A,84,16715,NEPAL,Monocle,27.71667,85.36667
ERR3303429,19A-I,84,12488,NEPAL,Monocle,27.71667,85.36667
ERR3303389,19A-I,5,2464,NEPAL,Monocle,27.71667,85.36667
ERR3303455,19A-I,5,2464,NEPAL,Monocle,27.71667,85.36667
ERR3270827,19A-I,84,12888,NEPAL,Monocle,27.71667,85.36667
ERR3303305,19A-I,84,12888,NEPAL,Monocle,27.71667,85.36667
ERR3270824,19A-I,84,12888,NEPAL,Monocle,27.71667,85.36667
ERR3270850,19A-I,307,5282,NEPAL,Monocle,27.71667,85.36667
ERR3270745,19A-I,307,5282,NEPAL,Monocle,27.71667,85.36667
ERR1788110,19A-I,17,2062,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788111,19A-I,17,2062,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788113,19A,18,1201,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788115,19A-II,4,199,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788116,19A,1,320,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788121,19A-I,17,2062,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788126,19A,1,320,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788127,19A-I,17,2062,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788128,19A-II,4,419,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788129,19A-I,17,2062,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788131,19A,1,320,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788132,19A-I,10,2013,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788133,19A,4,274,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788075,19A,778,2417,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788080,19A,18,1201,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788086,19A,4,199,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788089,19A,4,1756,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788092,19A,4,199,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788094,19A-II,4,199,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788096,19A-I,415,5662,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788097,19A,18,1201,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR1788107,19A-I,17,2062,NEW_ZEALAND,Monocle,-40.9,174.78333
ERR2667288,19AF,635,16200,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR2667316,19AF,635,16204,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR2668137,19AF,635,16204,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR2668135,19AF,635,16200,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR2668102,19A,718,6929,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR2667326,19AF,635,16204,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR2667327,19AF,635,16204,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR2667328,19AF,635,16204,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR2667347,19AF,815,16239,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR2667320,19A,635,16244,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR2668147,19A,718,6929,PAPUA_NEW_GUINEA,Monocle,-6.072926038,145.3943813
ERR4289145,19A-I,10,230,PAKISTAN,Monocle,30.173475,71.469003
ERR4289156,19A-I,10,230,PAKISTAN,Monocle,30.173475,71.469003
ERR884466,19A,16,83,POLAND,Monocle,50.76667,16.28333
ERR3669301,19A-I,4,416,RUSSIAN_FEDERATION,Monocle,55.761035,37.536004
ERR876649,19A-I,27,246,SLOVENIA,Monocle,45.5374239,14.121336
ERR1106636,19A-I,10,2013,TOGO,Monocle,10.86893874,0.204969384
ERR1106647,19A,53,847,TOGO,Monocle,10.86893874,0.204969384
ERR1106626,19A,278,12674,TOGO,Monocle,10.86893874,0.204969384
ERR1106642,19A-I,665,3643,TOGO,Monocle,10.86893874,0.204969384
ERR1106666,19A-I,665,3643,TOGO,Monocle,10.86893874,0.204969384
ERR1106669,19A-I,10,2013,TOGO,Monocle,10.86893874,0.204969384
ERR1106717,19A,53,12804,TOGO,Monocle,10.86893874,0.204969384
ERR1106662,19A-I,665,12675,TOGO,Monocle,10.86893874,0.204969384
ERR1106719,19A,94,2174,TOGO,Monocle,10.86893874,0.204969384
ERR1202608,19A-I,84,7622,THAILAND,Monocle,13.75,100.51667
ERR1202615,19A-I,,1701,THAILAND,Monocle,13.75,100.51667
ERR884474,19A,40,10923,THAILAND,Monocle,13.75,100.51667
ERR884479,19A-I,9,63,THAILAND,Monocle,13.75,100.51667
ERR884500,19A,1,320,THAILAND,Monocle,13.75,100.51667
ERR884505,19A,1,320,THAILAND,Monocle,13.75,100.51667
ERR884518,19A,1,320,THAILAND,Monocle,13.75,100.51667
ERR884536,19A,1,320,THAILAND,Monocle,13.75,100.51667
ERR884538,19A-I,10,230,THAILAND,Monocle,13.75,100.51667
ERR884546,19A,1,320,THAILAND,Monocle,13.75,100.51667
ERR884549,19A-I,10,10928,THAILAND,Monocle,13.75,100.51667
ERR884658,19A,1,320,THAILAND,Monocle,13.75,100.51667
ERR884659,19A-I,10,1701,THAILAND,Monocle,13.75,100.51667
ERR884660,19A-I,10,230,THAILAND,Monocle,13.75,100.51667
ERR884670,19A,1,320,THAILAND,Monocle,13.75,100.51667
ERR884680,19A,1,320,THAILAND,Monocle,13.75,100.51667
ERR884682,19A-I,10,230,THAILAND,Monocle,13.75,100.51667
ERR884687,19A-I,5,2930,THAILAND,Monocle,13.75,100.51667
ERR884690,19A,1,320,THAILAND,Monocle,13.75,100.51667
ERR884694,19A-I,5,2930,THAILAND,Monocle,13.75,100.51667
ERR1202627,19A-I,10,1611,TURKEY,Monocle,39.86667,32.86667
ERR845756,19A,4,199,USA,Monocle,40,-100
ERR1202581,19A,4,3426,USA,Monocle,40,-100
ERR1422634,19A,4,199,USA,Monocle,40,-100
ERR1422635,19A,585,663,USA,Monocle,40,-100
ERR742519,19A,4,667,USA,Monocle,40,-100
ERR1422463,19AF,144,6584,PERU,Monocle,-12,-76.8333
ERR1453786,19A,53,847,ETHIOPIA,Monocle,8,39
ERR750915,19A,738,226,HUNGARY,Monocle,46.909892,18.05226
ERR750923,19A,585,663,BULGARIA,Monocle,42.76137671,25.23150701
ERR750931,19A-I,16,66,BULGARIA,Monocle,42.76137671,25.23150701
ERR750934,19A,10,230,BULGARIA,Monocle,42.76137671,25.23150701
ERR750955,19A-I,737,10837,BOTSWANA,Monocle,-24.66667,25.91667
ERR750983,19A-I,17,4873,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR751003,19A-I,17,4873,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR742746,19A-I,17,4873,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR742748,19A-I,17,4873,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR742753,19A-I,17,4873,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR742763,19A-I,17,4873,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR1422631,19A-I,16,66,PERU,Monocle,-12,-76.8333
ERR742776,19A-I,17,2062,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR742785,19A-I,17,4872,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR751182,19AF,24,138,TRINIDAD_AND_TOBAGO,Monocle,10.536421,-61.311951
ERR742813,19A-I,17,6121,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR742821,19A-I,17,4873,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR742826,19A-I,17,4873,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR742847,19A-I,17,4873,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR742850,19A-I,17,4873,MOZAMBIQUE,Monocle,-18.08746649,34.75019739
ERR646547,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR714524,19A-I,17,7903,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR773855,19A-I,17,6261,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR774094,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR774476,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR600444,19A-I,17,14429,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR1065290,19A-I,17,4872,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR1065321,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR1066024,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR1066134,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR1065426,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR1065474,19A-I,17,6121,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR1065484,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR909315,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR909301,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR913532,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR913146,19A-I,17,4869,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR913102,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR909058,19A-I,17,2062,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR909079,19A-I,17,6261,SOUTH_AFRICA,Monocle,-33.918861,18.4233
ERR1540759,19A,1,320,CHINA,Monocle,22.2996535,114.1675485
ERR1540767,19A,18,1201,CHINA,Monocle,22.2996535,114.1675485
ERR1540768,19A,23,93,CHINA,Monocle,22.2996535,114.1675485
ERR1540771,19A,1,320,CHINA,Monocle,22.2996535,114.1675485
ERR1540746,19A,474,3781,MALAYSIA,Monocle,2.720558026,113.2651516
ERR1540714,19A,474,3781,MALAYSIA,Monocle,2.720558026,113.2651516
ERR1540727,19A-I,10,12210,MALAYSIA,Monocle,2.720558026,113.2651516
ERR1540733,19A,1,12211,MALAYSIA,Monocle,2.720558026,113.2651516
ERR1540741,19A,1,320,MALAYSIA,Monocle,2.720558026,113.2651516
ERR505582,19A,175,5460,PERU,Monocle,-12,-76.8333
ERR352027,19A,1,202,CAMEROON,Monocle,3.864768,11.520526
ERR4289120,19A-I,84,16123,PAKISTAN,Pakistan_Data,30.173475,71.469003
ERR4289147,19A-I,84,12888,PAKISTAN,Pakistan_Data,30.173475,71.469003
ERR4289055,19A-I,84,12888,PAKISTAN,Pakistan_Data,30.173475,71.469003
ERR4289059,19A-I,84,12888,PAKISTAN,Pakistan_Data,30.173475,71.469003
95_STRE_BANG_1100196125,19A-I,84,12888,BANGLADESH,CHRF,24,90
ERR1764048,19A-I,307,12477,BANGLADESH,CHRF,24,90
ERR1764050,19A-I,10,12473,BANGLADESH,CHRF,24,90
ERR2212808,19A-I,307,5282,BANGLADESH,CHRF,24,90
ERR2212821,19A,53,12891,BANGLADESH,CHRF,24,90
ERR2212822,19A,53,12891,BANGLADESH,CHRF,24,90
ERR2212847,19A,53,14424,BANGLADESH,CHRF,24,90
ERR2212919,19A-I,5,2464,BANGLADESH,CHRF,24,90
ERR2212932,19A,53,847,BANGLADESH,CHRF,24,90
ERR2212941,19A,53,12891,BANGLADESH,CHRF,24,90
ERR2212943,19A,53,12891,BANGLADESH,CHRF,24,90
ERR2212944,19A,53,7324,BANGLADESH,CHRF,24,90
ERR2212956,19A,53,2124,BANGLADESH,CHRF,24,90
ERR2213005,19A-I,10,12894,BANGLADESH,CHRF,24,90
ERR2213060,19A-I,307,5282,BANGLADESH,CHRF,24,90
ERR2213070,19A,53,12892,BANGLADESH,CHRF,24,90
ERR2213077,19A-I,84,2988,BANGLADESH,CHRF,24,90
ERR2213092,19A-I,307,5282,BANGLADESH,CHRF,24,90
ERR2225277,19A,53,12891,BANGLADESH,CHRF,24,90
ERR3331927,19A-I,921,17075,BANGLADESH,CHRF,24,90
ERR3331931,19A-I,5,2464,BANGLADESH,CHRF,24,90
ERR3331935,19A-I,925,16804,BANGLADESH,CHRF,24,90
ERR3331976,19A-I,651,12900,BANGLADESH,CHRF,24,90
ERR3332099,19A-I,307,17076,BANGLADESH,CHRF,24,90
ERR3332104,19A-I,5,2464,BANGLADESH,CHRF,24,90
ERR3332108,19A-I,84,12888,BANGLADESH,CHRF,24,90
ERR3332112,19A-I,84,12888,BANGLADESH,CHRF,24,90
ERR3332116,19A-I,10,12473,BANGLADESH,CHRF,24,90
ERR3381161,19A-I,84,12888,BANGLADESH,CHRF,24,90
S100390,19A-I,10,12897,BANGLADESH,CHRF,24,90
S100411,19A-I,10,12894,BANGLADESH,CHRF,24,90
S100645,19A-I,84,12898,BANGLADESH,CHRF,24,90
S100695,19A-I,10,2013,BANGLADESH,CHRF,24,90
S100712,19A-I,10,12473,BANGLADESH,CHRF,24,90
S100742,19A-I,10,12894,BANGLADESH,CHRF,24,90
S1007970100,19A-I,10,12894,BANGLADESH,CHRF,24,90
S100850,19A-I,5,2464,BANGLADESH,CHRF,24,90
S1010000378_RSV,19A-I,84,-,BANGLADESH,CHRF,24,90
S101100,19A-I,5,2464,BANGLADESH,CHRF,24,90
S101144,19A-I,5,2464,BANGLADESH,CHRF,24,90
S101193,19A-I,10,12473,BANGLADESH,CHRF,24,90
S101234,19A-I,10,12473,BANGLADESH,CHRF,24,90
S101331,19A-I,10,12473,BANGLADESH,CHRF,24,90
S101354,19A-I,10,12895,BANGLADESH,CHRF,24,90
S101439,19A-I,5,2464,BANGLADESH,CHRF,24,90
S101518,19A-I,84,12888,BANGLADESH,CHRF,24,90
S101607,19A-I,10,1553,BANGLADESH,CHRF,24,90
S101613,19A-I,10,12896,BANGLADESH,CHRF,24,90
S101653,19A-I,84,12888,BANGLADESH,CHRF,24,90
S101713,19A-I,5,2464,BANGLADESH,CHRF,24,90
S101942_OM,19A-I,10,12473,BANGLADESH,CHRF,24,90
S1020001401_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1030000257_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1030000476_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1030001364_RSV,19A,44,13911,BANGLADESH,CHRF,24,90
S103_14_1,19A-I,651,12900,BANGLADESH,CHRF,24,90
S104032_OM,19A-I,84,-,BANGLADESH,CHRF,24,90
S104534_OM,19A-I,84,12888,BANGLADESH,CHRF,24,90
S104542_OM,19A-I,84,12888,BANGLADESH,CHRF,24,90
S104555_OM,19A-I,84,12888,BANGLADESH,CHRF,24,90
S104594_OM,19A-I,84,12888,BANGLADESH,CHRF,24,90
S104631_OM,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1050000580_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S105251_OM,19A-I,10,12473,BANGLADESH,CHRF,24,90
S105277_OM,19A-I,84,12888,BANGLADESH,CHRF,24,90
S105389_OM,19A-I,84,12888,BANGLADESH,CHRF,24,90
S105478_OM,19A-I,10,12473,BANGLADESH,CHRF,24,90
S105521_OM,19A-I,84,12888,BANGLADESH,CHRF,24,90
S105558_OM,19A-I,10,12894,BANGLADESH,CHRF,24,90
S105643_OM,19A-I,84,12888,BANGLADESH,CHRF,24,90
S105684_OM,19A-I,84,12888,BANGLADESH,CHRF,24,90
S105_08_1,19A,53,12891,BANGLADESH,CHRF,24,90
S105_Sanofi,19A-I,84,-,BANGLADESH,CHRF,24,90
S1060000402_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1060000837_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1070000007_RSV,19A-I,10,12473,BANGLADESH,CHRF,24,90
S1070000055_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1070000718_RSV,19A,44,13911,BANGLADESH,CHRF,24,90
S1070000729_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1070001328_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1100102208_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1103899100,19A-I,5,2464,BANGLADESH,CHRF,24,90
S111_11_1,19A-I,10,12473,BANGLADESH,CHRF,24,90
S1125920418_RSV,19A-I,5,2464,BANGLADESH,CHRF,24,90
S1126874401_RSV,19A-I,5,2464,BANGLADESH,CHRF,24,90
S114_11_1,19A,53,12891,BANGLADESH,CHRF,24,90
S1150000355_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1150000393_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S1200000490_RSV,19A-I,84,12888,BANGLADESH,CHRF,24,90
S12001004571_IBD,19A-I,84,12888,BANGLADESH,CHRF,24,90
S121_09_1,19A-I,10,12473,BANGLADESH,CHRF,24,90
S126_11_1,19A-I,84,2988,BANGLADESH,CHRF,24,90
S150092300,19A,53,12892,BANGLADESH,CHRF,24,90
S15_09_1,19A-III,84,7682,BANGLADESH,CHRF,24,90
S204_Sanofi,19A-I,84,12888,BANGLADESH,CHRF,24,90
S2200131700,19A-I,307,12477,BANGLADESH,CHRF,24,90
S225_Sanofi,19A-I,84,-,BANGLADESH,CHRF,24,90
